gene_id,mean_healthy,mean_disease,log2fc,pvalue,fdr,significant
ENSG00000152061,7.111067055177165,7.1321435102559025,0.004269072649992271,0.8706141535227172,0.9991161405974711,False
ENSG00000067704,5.725507237509499,5.705115123451607,-0.0051466115288877606,0.8711028353965673,0.9991161405974711,False
ENSG00000067208,3.3635735362847563,3.3342626401914175,-0.012623280064956896,0.8712753152091545,0.9991161405974711,False
ENSG00000066322,6.871611477415131,6.891264163670393,0.004119594394481825,0.8720574936388077,0.9991161405974711,False
ENSG00000134698,3.5674768669179313,3.597451847660234,0.012067933125992367,0.8721055233259603,0.9991161405974711,False
ENSG00000169442,7.956582314451192,8.013312755009858,0.010248636006016172,0.872144948515225,0.9991161405974711,False
ENSG00000117676,7.053543752060055,7.031877417898031,-0.004437708948816978,0.8728703288861677,0.9991161405974711,False
ENSG00000117139,4.123887926794356,4.1476218126297795,0.00827722560303296,0.8736813766495648,0.9991161405974711,False
ENSG00000117016,0.5274524134703946,0.5114662669104728,-0.044316522084934126,0.8750640167126502,0.9991161405974711,False
ENSG00000143436,6.843691862247274,6.80843342749832,-0.0074508298326426275,0.8756312750432029,0.9991161405974711,False
ENSG00000162458,1.327005833386182,1.3385589757807475,0.012496615187493783,0.8759556925291343,0.9991161405974711,False
ENSG00000155761,0.49591070421039496,0.5136667590101905,0.05065198556366683,0.8767831992948356,0.9991161405974711,False
ENSG00000121774,4.917511974045145,4.9382299641743925,0.006064225623488347,0.8776960914526876,0.9991161405974711,False
ENSG00000143742,8.297032988743046,8.281944691953678,-0.0026256373274243902,0.8786867994470581,0.9991161405974711,False
ENSG00000119535,3.9514394080320923,4.045230529645031,0.03383517239354932,0.8787384257960779,0.9991161405974711,False
ENSG00000174606,5.702777151797267,5.718651635204763,0.004009663588367713,0.8787781142687687,0.9991161405974711,False
ENSG00000183386,3.6545869750877538,3.6995562100316723,0.017639053181943833,0.8800903804546341,0.9991161405974711,False
ENSG00000077585,3.175552788694728,3.150260515402184,-0.011532967177349982,0.8801200395003833,0.9991161405974711,False
ENSG00000085491,4.5745413024130945,4.59785367042394,0.007331864435090319,0.8802160540705665,0.9991161405974711,False
ENSG00000116990,1.3668338218037475,1.420274760835855,0.05529251556661091,0.8806596074168824,0.9991161405974711,False
ENSG00000158473,2.3347167343812854,2.262155798580101,-0.04552941599353431,0.8808935766363761,0.9991161405974711,False
ENSG00000197520,1.0634434232445258,1.1064391740873123,0.05712819073592812,0.8812864249071165,0.9991161405974711,False
ENSG00000196890,1.064544388701905,1.0527899062353285,-0.016003428522414546,0.881722644309535,0.9991161405974711,False
ENSG00000197312,3.546164248771807,3.5266137698249223,-0.007973522489552872,0.8825362933841763,0.9991161405974711,False
ENSG00000159588,1.4913413201499142,1.513015292259657,0.020802238632018744,0.8825610634328898,0.9991161405974711,False
ENSG00000142675,1.6211912039671006,1.6475736128626575,0.023274431582741312,0.883464848772228,0.9991161405974711,False
ENSG00000187980,0.8224515596178164,0.8052968497627613,-0.03037269898586411,0.8841018149879741,0.9991161405974711,False
ENSG00000187800,0.43539587082735776,0.45871257982214714,0.07509469441504317,0.8844253650999137,0.9991161405974711,False
ENSG00000173218,1.8126933821176372,1.781711327084061,-0.02485747102521935,0.8851599746855698,0.9991161405974711,False
ENSG00000240038,4.377091696565056,4.358243303488731,-0.006224443815197597,0.886323502277687,0.9991161405974711,False
ENSG00000185104,2.9497597022873085,2.9307880053164093,-0.009305651018128863,0.8870300935231301,0.9991161405974711,False
ENSG00000179914,0.5750277667369281,0.5485711604606988,-0.0678320581119122,0.8877243610760561,0.9991161405974711,False
ENSG00000117525,0.9396212456341099,0.9542369067958683,0.022244659598121077,0.8883268007595053,0.9991161405974711,False
ENSG00000117519,1.5538788697482855,1.5845915414682674,0.028218977448362877,0.8889803168875496,0.9991161405974711,False
ENSG00000066135,4.27986958688468,4.2946112957703,0.004959565943060426,0.8900291651274229,0.9991161405974711,False
ENSG00000122432,2.4224864781387723,2.4451021345189035,0.013400610395374027,0.890180670719909,0.9991161405974711,False
ENSG00000127124,3.2891779746702534,3.3202252148784126,0.013549931068718941,0.8915310284364906,0.9991161405974711,False
ENSG00000162374,0.26089230430209936,0.277951148949924,0.0910388268425493,0.8915764917797125,0.9991161405974711,False
ENSG00000143401,6.673012188859378,6.654965057472667,-0.003906461711205995,0.8927715150358362,0.9991161405974711,False
ENSG00000054118,6.313785537620802,6.324989106794196,0.002557333450468863,0.8928671788452228,0.9991161405974711,False
ENSG00000155367,1.0753231625224353,1.1147492538589177,0.05190153438797876,0.8929802531771391,0.9991161405974711,False
ENSG00000154358,2.7213531805723337,2.6885903760696928,-0.017467777524696946,0.8930177830630411,0.9991161405974711,False
ENSG00000162390,1.9295371485141013,1.9153466495162714,-0.010643760751513295,0.8941279471118002,0.9991161405974711,False
ENSG00000174307,0.6267815155154413,0.6150963992775972,-0.027106446665675098,0.894231688302192,0.9991161405974711,False
